date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:22:46	26702/26702	U-----	200	untouched ('OK')	text/css	etag:%22684e-5fac41379f946%22	http://rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.12.2	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mine56c.css	(from http://rumah-kayu2.test/)
08:22:47	59344/59344	U-----	200	untouched ('OK')	text/css	etag:%22e7d0-5fac4137941ab%22	http://rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.2	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mine56c.css	(from http://rumah-kayu2.test/)
08:22:48	3509/3509	U-----	200	untouched ('OK')	text/css	etag:%22db5-5fac439b955a0%22	http://rumah-kayu2.test/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.7.1	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.mina78f.css	(from http://rumah-kayu2.test/)
08:22:48	669/669	U-----	200	untouched ('OK')	text/css	etag:%2229d-5fac41379d61e%22	http://rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from http://rumah-kayu2.test/)
08:22:48	57912/57912	U-----	200	untouched ('OK')	text/css	etag:%22e238-5fac41379b2f5%22	http://rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://rumah-kayu2.test/)
08:22:48	89815/89815	U-----	200	untouched ('')	application/javascript	etag:%2215ed7-5f667d23f9540%22	http://rumah-kayu2.test/wp-includes/js/jquery/jquery.min.js?ver=3.6.3	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-includes/js/jquery/jquery.mina767.js	(from http://rumah-kayu2.test/)
08:22:48	13424/13424	U-----	200	untouched ('')	application/javascript	etag:%223470-5f40e4dc48ec0%22	http://rumah-kayu2.test/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from http://rumah-kayu2.test/)
08:22:49	15055/15055	U-----	200	untouched ('')	application/javascript	etag:%223acf-5fac4137ac851%22	http://rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.12.2	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mine56c.js	(from http://rumah-kayu2.test/)
08:22:56	120181/120181	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:22:49%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-tebing-tinggi.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-tebing-tinggi.html	(from http://rumah-kayu2.test/)
08:22:58	202256/202256	U--MC-	200	updated ('OK')	application/rss+xml	etag:%222523ccd82c73c42e319aecbbd179cc92%22	http://rumah-kayu2.test/feed	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/feed	(from http://rumah-kayu2.test/)
08:23:00	804/804	U-----	200	untouched ('')	text/xml	date:Thu,%2004%20May%202023%2008:15:41%20GMT	http://rumah-kayu2.test/xmlrpc.php?rsd	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/xmlrpc0db0.php	(from http://rumah-kayu2.test/)
08:23:00	1045/1045	U-----	200	untouched ('')	application/xml	etag:%22415-4ed4785da9bc0%22	http://rumah-kayu2.test/wp-includes/wlwmanifest.xml	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-includes/wlwmanifest.xml	(from http://rumah-kayu2.test/)
08:23:02	2277/2277	U-----	200	untouched ('')	application/json	date:Thu,%2004%20May%202023%2008:15:43%20GMT	http://rumah-kayu2.test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frumah-kayu2.test%2F	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-json/oembed/1.0/embedda96.json	(from http://rumah-kayu2.test/)
08:23:05	2339/2339	U-----	200	untouched ('')	text/xml	date:Thu,%2004%20May%202023%2008:15:45%20GMT	http://rumah-kayu2.test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frumah-kayu2.test%2F&format=xml	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-json/oembed/1.0/embedf108	(from http://rumah-kayu2.test/)
08:23:05	212630/212630	U--MC-	200	updated ('OK')	application/json	date:Fri,%2005%20May%202023%2001:22:49%20GMT	http://rumah-kayu2.test/wp-json/	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-json/index.html	(from http://rumah-kayu2.test/)
08:23:06	5613/5613	U-----	200	untouched ('OK')	image/svg+xml	etag:%2215ed-5fac4180d5d98%22	http://rumah-kayu2.test/wp-content/uploads/2021/11/logo-white.svg	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/uploads/2021/11/logo-white.svg	(from http://rumah-kayu2.test/)
08:23:12	130870/130870	U--MC-	200	updated ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:06%20GMT	http://rumah-kayu2.test/about	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/about.html	(from http://rumah-kayu2.test/)
08:23:19	146492/146492	U--MC-	200	updated ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:13%20GMT	http://rumah-kayu2.test/services	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/services.html	(from http://rumah-kayu2.test/)
08:23:29	128670/128670	U--MC-	200	updated ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:19%20GMT	http://rumah-kayu2.test/contact	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/contact.html	(from http://rumah-kayu2.test/)
08:23:29	101674/101674	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2001:22:59%20GMT	http://rumah-kayu2.test/author	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/author.12.delayed	(from http://rumah-kayu2.test/)
08:23:29	51528/51528	U-----	200	untouched ('')	image/jpeg	etag:%22c948-5fac4dbf79a45%22	http://rumah-kayu2.test/wp-content/uploads/2023/05/ThaiLanna-Home-buy-your-own-TEAK-wooden-house-in-Thailand.jpg	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/uploads/2023/05/ThaiLanna-Home-buy-your-own-TEAK-wooden-house-in-Thailand.jpg	(from http://rumah-kayu2.test/)
08:23:30	201983/201983	U-----	200	untouched ('')	image/gif	etag:%22314ff-5fac4dd2dae3b%22	http://rumah-kayu2.test/wp-content/uploads/2023/05/Pan-Abode-Mighty-Cabana-Tiny-House-Blog.gif	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/uploads/2023/05/Pan-Abode-Mighty-Cabana-Tiny-House-Blog.gif	(from http://rumah-kayu2.test/)
08:23:30	103440/103440	U-----	200	untouched ('')	image/jpeg	etag:%2219410-5fac4de9d5909%22	http://rumah-kayu2.test/wp-content/uploads/2023/05/Park-Model-Log-Cabins-Lancaster-Log-Cabins.jpg	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-content/uploads/2023/05/Park-Model-Log-Cabins-Lancaster-Log-Cabins.jpg	(from http://rumah-kayu2.test/)
08:23:34	11605/11605	U-----	200	untouched ('')	image/png	etag:%229b34e39ccbeb1c01a8e5ce9462ff64c1%22	https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png	E:/c/HTML/rumah%20kayu/s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png	(from http://rumah-kayu2.test/)
08:23:47	119932/119932	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:30%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-tanjung-balai.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-tanjung-balai.html	(from http://rumah-kayu2.test/)
08:23:50	120059/120059	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:42%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-sibolga.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-sibolga.html	(from http://rumah-kayu2.test/)
08:23:57	119987/119987	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:47%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-pematang-siantar.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-pematang-siantar.html	(from http://rumah-kayu2.test/)
08:24:01	120114/120114	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:51%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-padang-sidempuan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-padang-sidempuan.html	(from http://rumah-kayu2.test/)
08:24:03	119927/119927	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:54%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-medan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-medan.html	(from http://rumah-kayu2.test/)
08:24:11	119803/119803	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:23:58%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-gunungsitoli.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-gunungsitoli.html	(from http://rumah-kayu2.test/)
08:24:15	119729/119729	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:24:03%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-binjai.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-binjai.html	(from http://rumah-kayu2.test/)
08:24:26	120112/120112	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:24:07%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-toba-samosir.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-toba-samosir.html	(from http://rumah-kayu2.test/)
08:24:32	765061/765061	U--MC-	200	updated ('OK')	application/json	date:Fri,%2005%20May%202023%2001:22:49%20GMT	http://rumah-kayu2.test/wp-json/wp/v2/pages/11	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/wp-json/wp/v2/pages/11.json	(from http://rumah-kayu2.test/)
08:24:54	120001/120001	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:24:21%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-tapanuli-utara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-tapanuli-utara.html	(from http://rumah-kayu2.test/)
08:24:59	120335/120335	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:24:49%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-tapanuli-tengah.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-tapanuli-tengah.html	(from http://rumah-kayu2.test/)
08:25:15	119988/119988	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:03%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-tapanuli-selatan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-tapanuli-selatan.html	(from http://rumah-kayu2.test/)
08:25:28	120247/120247	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:20%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-simalungun.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-simalungun.html	(from http://rumah-kayu2.test/)
08:25:39	120012/120012	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:26%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-serdang-bedagai.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-serdang-bedagai.html	(from http://rumah-kayu2.test/)
08:25:42	120094/120094	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:31%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-samosir.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-samosir.html	(from http://rumah-kayu2.test/)
08:25:47	119927/119927	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:35%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-pakpak-bharat.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-pakpak-bharat.html	(from http://rumah-kayu2.test/)
08:25:54	120080/120080	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:39%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-padang-lawas-utara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-padang-lawas-utara.html	(from http://rumah-kayu2.test/)
08:25:54	119990/119990	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:42%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-padang-lawas.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-padang-lawas.html	(from http://rumah-kayu2.test/)
08:25:57	120094/120094	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:45%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-nias-utara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-nias-utara.html	(from http://rumah-kayu2.test/)
08:25:57	120140/120140	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:48%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-nias-selatan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-nias-selatan.html	(from http://rumah-kayu2.test/)
08:26:03	119781/119781	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:54%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-nias-barat.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-nias-barat.html	(from http://rumah-kayu2.test/)
08:26:07	119757/119757	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:25:57%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-nias.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-nias.html	(from http://rumah-kayu2.test/)
08:26:09	119797/119797	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:01%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-mandailing-natal.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-mandailing-natal.html	(from http://rumah-kayu2.test/)
08:26:10	120160/120160	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:04%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-langkat.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-langkat.html	(from http://rumah-kayu2.test/)
08:26:19	119996/119996	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:08%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-labuhanbatu-utara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-labuhanbatu-utara.html	(from http://rumah-kayu2.test/)
08:26:24	120235/120235	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:14%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-labuhanbatu-selatan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-labuhanbatu-selatan.html	(from http://rumah-kayu2.test/)
08:26:25	120049/120049	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:18%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-labuhanbatu.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-labuhanbatu.html	(from http://rumah-kayu2.test/)
08:26:31	120056/120056	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:20%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-karo.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-karo.html	(from http://rumah-kayu2.test/)
08:26:44	120048/120048	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:32%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-humbang-hasundutan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-humbang-hasundutan.html	(from http://rumah-kayu2.test/)
08:26:48	120119/120119	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:40%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-deli-serdang.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-deli-serdang.html	(from http://rumah-kayu2.test/)
08:26:51	119856/119856	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:43%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-dairi.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-dairi.html	(from http://rumah-kayu2.test/)
08:26:56	119770/119770	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:46%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-batu-bara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-batu-bara.html	(from http://rumah-kayu2.test/)
08:26:57	119876/119876	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:49%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-asahan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-asahan.html	(from http://rumah-kayu2.test/)
08:27:09	119861/119861	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:26:57%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-prabumulih.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-prabumulih.html	(from http://rumah-kayu2.test/)
08:27:14	119945/119945	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:07%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-palembang.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-palembang.html	(from http://rumah-kayu2.test/)
08:27:20	120075/120075	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:11%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-pagar-alam.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-pagar-alam.html	(from http://rumah-kayu2.test/)
08:27:23	120276/120276	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:15%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-lubuk-linggau.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-lubuk-linggau.html	(from http://rumah-kayu2.test/)
08:27:27	120524/120524	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:20%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-penukal-abab-lematang-ilir.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-penukal-abab-lematang-ilir.html	(from http://rumah-kayu2.test/)
08:27:33	120608/120608	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:25%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu-timur.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu-timur.html	(from http://rumah-kayu2.test/)
08:27:44	120587/120587	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:33%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu-selatan.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu-selatan.html	(from http://rumah-kayu2.test/)
08:27:49	120482/120482	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:38%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ulu.html	(from http://rumah-kayu2.test/)
08:27:51	120063/120063	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:40%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ilir.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-ogan-komering-ilir.html	(from http://rumah-kayu2.test/)
08:27:52	120200/120200	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:44%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-ogan-ilir.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-ogan-ilir.html	(from http://rumah-kayu2.test/)
08:27:55	119825/119825	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:49%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-musi-rawas-utara.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-musi-rawas-utara.html	(from http://rumah-kayu2.test/)
08:28:04	120316/120316	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:53%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-musi-rawas.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-musi-rawas.html	(from http://rumah-kayu2.test/)
08:28:06	120098/120098	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:27:57%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-musi-banyuasin.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-musi-banyuasin.html	(from http://rumah-kayu2.test/)
08:28:15	119911/119911	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:28:06%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-muara-enim.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-muara-enim.html	(from http://rumah-kayu2.test/)
08:28:18	119807/119807	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:28:11%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-lahat.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-lahat.html	(from http://rumah-kayu2.test/)
08:28:23	119916/119916	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:28:16%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-empat-lawang.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-empat-lawang.html	(from http://rumah-kayu2.test/)
08:28:27	120169/120169	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:28:20%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-banyuasin.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-banyuasin.html	(from http://rumah-kayu2.test/)
08:28:33	119752/119752	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2001:28:24%20GMT	http://rumah-kayu2.test/promosi-rumahkayu-sawah-lunto.html	E:/c/HTML/rumah%20kayu/rumah-kayu2.test/promosi-rumahkayu-sawah-lunto.html	(from http://rumah-kayu2.test/)
